reading_time,year,month,day,hour24,weekday,is_weekend,ontario_demand,temp_c,tou_period,hourly_cost
2024-02-20 21:00:00,2024,2,20,21,1,0,17974,2.00,off-peak,176145.2
2024-02-20 22:00:00,2024,2,20,22,1,0,17058,2.00,off-peak,167168.4
2024-02-20 23:00:00,2024,2,20,23,1,0,16110,2.20,off-peak,157878.0
2024-02-21 00:00:00,2024,2,21,0,2,0,15473,2.10,off-peak,151635.4
2024-02-21 01:00:00,2024,2,21,1,2,0,15026,1.90,off-peak,147254.8
2024-02-21 02:00:00,2024,2,21,2,2,0,14848,2.00,off-peak,145510.4
2024-02-21 03:00:00,2024,2,21,3,2,0,14845,1.60,off-peak,145481.0
2024-02-21 04:00:00,2024,2,21,4,2,0,15144,1.30,off-peak,148411.2
2024-02-21 05:00:00,2024,2,21,5,2,0,15598,1.30,off-peak,152860.4
2024-02-21 06:00:00,2024,2,21,6,2,0,16776,1.40,off-peak,164404.8
2024-02-21 07:00:00,2024,2,21,7,2,0,17758,2.30,on-peak,360487.4
2024-02-21 08:00:00,2024,2,21,8,2,0,17612,2.80,on-peak,357523.6
2024-02-21 09:00:00,2024,2,21,9,2,0,17084,4.00,on-peak,346805.2
2024-02-21 10:00:00,2024,2,21,10,2,0,16702,5.10,on-peak,339050.6
2024-02-21 11:00:00,2024,2,21,11,2,0,16369,5.90,mid-peak,256993.3
2024-02-21 12:00:00,2024,2,21,12,2,0,15695,7.20,mid-peak,246411.5
2024-02-21 13:00:00,2024,2,21,13,2,0,15815,7.70,mid-peak,248295.5
2024-02-21 14:00:00,2024,2,21,14,2,0,15926,8.30,mid-peak,250038.2
2024-02-21 15:00:00,2024,2,21,15,2,0,16475,8.10,mid-peak,258657.5
2024-02-21 16:00:00,2024,2,21,16,2,0,17194,8.80,mid-peak,269945.8
2024-02-21 17:00:00,2024,2,21,17,2,0,17999,8.00,on-peak,365379.7
2024-02-21 18:00:00,2024,2,21,18,2,0,18195,9.60,on-peak,369358.5
2024-02-21 19:00:00,2024,2,21,19,2,0,17897,9.00,off-peak,175390.6
2024-02-21 20:00:00,2024,2,21,20,2,0,17473,7.80,off-peak,171235.4
2024-02-21 21:00:00,2024,2,21,21,2,0,16791,8.10,off-peak,164551.8
2024-02-21 22:00:00,2024,2,21,22,2,0,15831,8.20,off-peak,155143.8
2024-02-21 23:00:00,2024,2,21,23,2,0,15035,7.80,off-peak,147343.0
2024-02-22 00:00:00,2024,2,22,0,3,0,14314,7.10,off-peak,140277.2
2024-02-22 01:00:00,2024,2,22,1,3,0,13954,6.80,off-peak,136749.2
2024-02-22 02:00:00,2024,2,22,2,3,0,13799,6.90,off-peak,135230.2
2024-02-22 03:00:00,2024,2,22,3,3,0,13813,7.10,off-peak,135367.4
2024-02-22 04:00:00,2024,2,22,4,3,0,14015,7.60,off-peak,137347.0
2024-02-22 05:00:00,2024,2,22,5,3,0,14507,7.30,off-peak,142168.6
2024-02-22 06:00:00,2024,2,22,6,3,0,15847,7.00,off-peak,155300.6
2024-02-22 07:00:00,2024,2,22,7,3,0,17416,6.20,on-peak,353544.8
2024-02-22 08:00:00,2024,2,22,8,3,0,17735,6.50,on-peak,360020.5
2024-02-22 09:00:00,2024,2,22,9,3,0,17283,7.40,on-peak,350844.9
2024-02-22 10:00:00,2024,2,22,10,3,0,17294,8.10,on-peak,351068.2
2024-02-22 11:00:00,2024,2,22,11,3,0,17125,8.40,mid-peak,268862.5
2024-02-22 12:00:00,2024,2,22,12,3,0,16699,9.00,mid-peak,262174.3
2024-02-22 13:00:00,2024,2,22,13,3,0,16508,9.90,mid-peak,259175.6
2024-02-22 14:00:00,2024,2,22,14,3,0,16391,10.00,mid-peak,257338.7
2024-02-22 15:00:00,2024,2,22,15,3,0,16778,10.00,mid-peak,263414.6
2024-02-22 16:00:00,2024,2,22,16,3,0,17250,9.70,mid-peak,270825.0
2024-02-22 17:00:00,2024,2,22,17,3,0,17554,9.20,on-peak,356346.2
2024-02-22 18:00:00,2024,2,22,18,3,0,17863,7.60,on-peak,362618.9
2024-02-22 19:00:00,2024,2,22,19,3,0,17991,7.40,off-peak,176311.8
2024-02-22 20:00:00,2024,2,22,20,3,0,17636,7.00,off-peak,172832.8
2024-02-22 21:00:00,2024,2,22,21,3,0,17138,6.30,off-peak,167952.4
2024-02-22 22:00:00,2024,2,22,22,3,0,16265,5.30,off-peak,159397.0
2024-02-22 23:00:00,2024,2,22,23,3,0,15418,4.90,off-peak,151096.4
2024-02-23 00:00:00,2024,2,23,0,4,0,14740,5.00,off-peak,144452.0
2024-02-23 01:00:00,2024,2,23,1,4,0,14314,4.60,off-peak,140277.2
2024-02-23 02:00:00,2024,2,23,2,4,0,14103,3.40,off-peak,138209.4
2024-02-23 03:00:00,2024,2,23,3,4,0,14063,3.00,off-peak,137817.4
2024-02-23 04:00:00,2024,2,23,4,4,0,14210,3.40,off-peak,139258.0
2024-02-23 05:00:00,2024,2,23,5,4,0,14836,2.50,off-peak,145392.8
2024-02-23 06:00:00,2024,2,23,6,4,0,16247,2.60,off-peak,159220.6
2024-02-23 07:00:00,2024,2,23,7,4,0,17420,2.30,on-peak,353626.0
2024-02-23 08:00:00,2024,2,23,8,4,0,17582,2.30,on-peak,356914.6
2024-02-23 09:00:00,2024,2,23,9,4,0,17143,4.00,on-peak,348002.9
2024-02-23 10:00:00,2024,2,23,10,4,0,16159,5.70,on-peak,328027.7
2024-02-23 11:00:00,2024,2,23,11,4,0,15767,8.40,mid-peak,247541.9
2024-02-23 12:00:00,2024,2,23,12,4,0,15538,10.70,mid-peak,243946.6
2024-02-23 13:00:00,2024,2,23,13,4,0,15459,9.70,mid-peak,242706.3
2024-02-23 14:00:00,2024,2,23,14,4,0,15414,9.20,mid-peak,241999.8
2024-02-23 15:00:00,2024,2,23,15,4,0,15653,7.00,mid-peak,245752.1
2024-02-23 16:00:00,2024,2,23,16,4,0,16279,4.30,mid-peak,255580.3
2024-02-23 17:00:00,2024,2,23,17,4,0,17534,1.70,on-peak,355940.2
2024-02-23 18:00:00,2024,2,23,18,4,0,18149,0.20,on-peak,368424.7
2024-02-23 19:00:00,2024,2,23,19,4,0,18339,-1.50,off-peak,179722.2
2024-02-23 20:00:00,2024,2,23,20,4,0,18222,-2.20,off-peak,178575.6
2024-02-23 21:00:00,2024,2,23,21,4,0,17626,-3.10,off-peak,172734.8
2024-02-23 22:00:00,2024,2,23,22,4,0,16946,-3.70,off-peak,166070.8
2024-02-23 23:00:00,2024,2,23,23,4,0,16307,-5.50,off-peak,159808.6
2024-02-24 00:00:00,2024,2,24,0,5,1,15475,-6.40,off-peak,151655.0
2024-02-24 01:00:00,2024,2,24,1,5,1,15285,-7.20,off-peak,149793.0
2024-02-24 02:00:00,2024,2,24,2,5,1,15197,-8.00,off-peak,148930.6
2024-02-24 03:00:00,2024,2,24,3,5,1,15108,-9.20,off-peak,148058.4
2024-02-24 04:00:00,2024,2,24,4,5,1,15131,-10.00,off-peak,148283.8
2024-02-24 05:00:00,2024,2,24,5,5,1,15655,-10.80,off-peak,153419.0
2024-02-24 06:00:00,2024,2,24,6,5,1,16517,-11.40,off-peak,161866.6
2024-02-24 07:00:00,2024,2,24,7,5,1,17055,-11.70,off-peak,167139.0
2024-02-24 08:00:00,2024,2,24,8,5,1,16871,-11.60,off-peak,165335.8
2024-02-24 09:00:00,2024,2,24,9,5,1,16488,-10.60,off-peak,161582.4
2024-02-24 10:00:00,2024,2,24,10,5,1,16035,-9.30,off-peak,157143.0
2024-02-24 11:00:00,2024,2,24,11,5,1,16048,-7.30,off-peak,157270.4
2024-02-24 12:00:00,2024,2,24,12,5,1,15977,-6.00,off-peak,156574.6
2024-02-24 13:00:00,2024,2,24,13,5,1,15721,-4.90,off-peak,154065.8
2024-02-24 14:00:00,2024,2,24,14,5,1,15532,-4.40,off-peak,152213.6
2024-02-24 15:00:00,2024,2,24,15,5,1,15780,-4.40,off-peak,154644.0
2024-02-24 16:00:00,2024,2,24,16,5,1,16737,-4.20,off-peak,164022.6
2024-02-24 17:00:00,2024,2,24,17,5,1,17933,-3.90,off-peak,175743.4
2024-02-24 18:00:00,2024,2,24,18,5,1,18647,-4.40,off-peak,182740.6
2024-02-24 19:00:00,2024,2,24,19,5,1,18422,-4.90,off-peak,180535.6
2024-02-24 20:00:00,2024,2,24,20,5,1,17828,-5.20,off-peak,174714.4
2024-02-24 21:00:00,2024,2,24,21,5,1,17144,-5.60,off-peak,168011.2
2024-02-24 22:00:00,2024,2,24,22,5,1,16438,-5.30,off-peak,161092.4
2024-02-24 23:00:00,2024,2,24,23,5,1,15963,-5.10,off-peak,156437.4
2024-02-25 00:00:00,2024,2,25,0,6,1,15309,-4.50,off-peak,150028.2
2024-02-25 01:00:00,2024,2,25,1,6,1,14915,-4.40,off-peak,146167.0
2024-02-25 02:00:00,2024,2,25,2,6,1,14755,-4.10,off-peak,144599.0
2024-02-25 03:00:00,2024,2,25,3,6,1,14518,-3.80,off-peak,142276.4
2024-02-25 04:00:00,2024,2,25,4,6,1,14535,-3.60,off-peak,142443.0
2024-02-25 05:00:00,2024,2,25,5,6,1,14686,-3.30,off-peak,143922.8
2024-02-25 06:00:00,2024,2,25,6,6,1,14977,-3.30,off-peak,146774.6
2024-02-25 07:00:00,2024,2,25,7,6,1,15316,-2.80,off-peak,150096.8
2024-02-25 08:00:00,2024,2,25,8,6,1,15341,-2.10,off-peak,150341.8
2024-02-25 09:00:00,2024,2,25,9,6,1,15048,-0.10,off-peak,147470.4
2024-02-25 10:00:00,2024,2,25,10,6,1,14668,0.40,off-peak,143746.4
2024-02-25 11:00:00,2024,2,25,11,6,1,14533,1.70,off-peak,142423.4
2024-02-25 12:00:00,2024,2,25,12,6,1,14518,2.70,off-peak,142276.4
2024-02-25 13:00:00,2024,2,25,13,6,1,14777,3.50,off-peak,144814.6
2024-02-25 14:00:00,2024,2,25,14,6,1,15227,3.70,off-peak,149224.6
2024-02-25 15:00:00,2024,2,25,15,6,1,16062,3.90,off-peak,157407.6
2024-02-25 16:00:00,2024,2,25,16,6,1,16856,3.80,off-peak,165188.8
2024-02-25 17:00:00,2024,2,25,17,6,1,17555,4.20,off-peak,172039.0
2024-02-25 18:00:00,2024,2,25,18,6,1,17713,4.50,off-peak,173587.4
2024-02-25 19:00:00,2024,2,25,19,6,1,17425,4.80,off-peak,170765.0
2024-02-25 20:00:00,2024,2,25,20,6,1,17075,5.10,off-peak,167335.0
2024-02-25 21:00:00,2024,2,25,21,6,1,16623,5.80,off-peak,162905.4
2024-02-25 22:00:00,2024,2,25,22,6,1,15757,5.70,off-peak,154418.6
2024-02-25 23:00:00,2024,2,25,23,6,1,14587,5.70,off-peak,142952.6
2024-02-26 00:00:00,2024,2,26,0,0,0,14120,5.10,off-peak,138376.0
2024-02-26 01:00:00,2024,2,26,1,0,0,14010,4.80,off-peak,137298.0
2024-02-26 02:00:00,2024,2,26,2,0,0,14102,3.90,off-peak,138199.6
2024-02-26 03:00:00,2024,2,26,3,0,0,14178,4.10,off-peak,138944.4
2024-02-26 04:00:00,2024,2,26,4,0,0,14348,3.00,off-peak,140610.4
2024-02-26 05:00:00,2024,2,26,5,0,0,14884,2.10,off-peak,145863.2
2024-02-26 06:00:00,2024,2,26,6,0,0,16326,1.70,off-peak,159994.8
2024-02-26 07:00:00,2024,2,26,7,0,0,17390,1.70,on-peak,353017.0
2024-02-26 08:00:00,2024,2,26,8,0,0,16968,2.60,on-peak,344450.4
2024-02-26 09:00:00,2024,2,26,9,0,0,16589,3.90,on-peak,336756.7
2024-02-26 10:00:00,2024,2,26,10,0,0,15732,5.20,on-peak,319359.6
2024-02-26 11:00:00,2024,2,26,11,0,0,15137,6.20,mid-peak,237650.9
2024-02-26 12:00:00,2024,2,26,12,0,0,15279,6.40,mid-peak,239880.3
2024-02-26 13:00:00,2024,2,26,13,0,0,15162,7.10,mid-peak,238043.4
2024-02-26 14:00:00,2024,2,26,14,0,0,15115,8.30,mid-peak,237305.5
2024-02-26 15:00:00,2024,2,26,15,0,0,15596,6.50,mid-peak,244857.2
2024-02-26 16:00:00,2024,2,26,16,0,0,16479,6.30,mid-peak,258720.3
2024-02-26 17:00:00,2024,2,26,17,0,0,17557,6.30,on-peak,356407.1
2024-02-26 18:00:00,2024,2,26,18,0,0,17676,6.20,on-peak,358822.8
2024-02-26 19:00:00,2024,2,26,19,0,0,17386,5.20,off-peak,170382.8
2024-02-26 20:00:00,2024,2,26,20,0,0,17047,4.40,off-peak,167060.6
2024-02-26 21:00:00,2024,2,26,21,0,0,16597,5.10,off-peak,162650.6
2024-02-26 22:00:00,2024,2,26,22,0,0,15672,5.10,off-peak,153585.6
2024-02-26 23:00:00,2024,2,26,23,0,0,14858,4.70,off-peak,145608.4
2024-02-27 00:00:00,2024,2,27,0,1,0,14081,4.70,off-peak,137993.8
2024-02-27 01:00:00,2024,2,27,1,1,0,13870,4.50,off-peak,135926.0
2024-02-27 02:00:00,2024,2,27,2,1,0,13656,4.30,off-peak,133828.8
2024-02-27 03:00:00,2024,2,27,3,1,0,13674,4.60,off-peak,134005.2
2024-02-27 04:00:00,2024,2,27,4,1,0,13912,4.30,off-peak,136337.6
2024-02-27 05:00:00,2024,2,27,5,1,0,14581,3.60,off-peak,142893.8
2024-02-27 06:00:00,2024,2,27,6,1,0,15582,3.90,off-peak,152703.6
2024-02-27 07:00:00,2024,2,27,7,1,0,16525,4.00,on-peak,335457.5
2024-02-27 08:00:00,2024,2,27,8,1,0,16276,5.30,on-peak,330402.8
2024-02-27 09:00:00,2024,2,27,9,1,0,15932,8.20,on-peak,323419.6
2024-02-27 10:00:00,2024,2,27,10,1,0,15898,11.40,on-peak,322729.4
2024-02-27 11:00:00,2024,2,27,11,1,0,15928,12.20,mid-peak,250069.6
2024-02-27 12:00:00,2024,2,27,12,1,0,15791,11.60,mid-peak,247918.7
2024-02-27 13:00:00,2024,2,27,13,1,0,15940,9.90,mid-peak,250258.0
2024-02-27 14:00:00,2024,2,27,14,1,0,16047,8.80,mid-peak,251937.9
2024-02-27 15:00:00,2024,2,27,15,1,0,16249,11.90,mid-peak,255109.3
2024-02-27 16:00:00,2024,2,27,16,1,0,16771,11.70,mid-peak,263304.7
2024-02-27 17:00:00,2024,2,27,17,1,0,17138,10.80,on-peak,347901.4
2024-02-27 18:00:00,2024,2,27,18,1,0,17044,12.20,on-peak,345993.2
2024-02-27 19:00:00,2024,2,27,19,1,0,17049,11.40,off-peak,167080.2
2024-02-27 20:00:00,2024,2,27,20,1,0,16644,10.60,off-peak,163111.2
2024-02-27 21:00:00,2024,2,27,21,1,0,16114,9.70,off-peak,157917.2
2024-02-27 22:00:00,2024,2,27,22,1,0,15185,10.90,off-peak,148813.0
2024-02-27 23:00:00,2024,2,27,23,1,0,14189,10.30,off-peak,139052.2
2024-02-28 00:00:00,2024,2,28,0,2,0,13612,11.00,off-peak,133397.6
2024-02-28 01:00:00,2024,2,28,1,2,0,13199,10.70,off-peak,129350.2
2024-02-28 02:00:00,2024,2,28,2,2,0,13101,10.90,off-peak,128389.8
2024-02-28 03:00:00,2024,2,28,3,2,0,13243,11.30,off-peak,129781.4
2024-02-28 04:00:00,2024,2,28,4,2,0,13297,10.50,off-peak,130310.6
2024-02-28 05:00:00,2024,2,28,5,2,0,13868,11.20,off-peak,135906.4
2024-02-28 06:00:00,2024,2,28,6,2,0,14912,10.90,off-peak,146137.6
2024-02-28 07:00:00,2024,2,28,7,2,0,16005,11.60,on-peak,324901.5
2024-02-28 08:00:00,2024,2,28,8,2,0,16322,11.30,on-peak,331336.6
2024-02-28 09:00:00,2024,2,28,9,2,0,16414,11.90,on-peak,333204.2
2024-02-28 10:00:00,2024,2,28,10,2,0,16408,12.80,on-peak,333082.4
2024-02-28 11:00:00,2024,2,28,11,2,0,16694,13.70,mid-peak,262095.8
2024-02-28 12:00:00,2024,2,28,12,2,0,16828,13.00,mid-peak,264199.6
2024-02-28 13:00:00,2024,2,28,13,2,0,16981,5.90,mid-peak,266601.7
2024-02-28 14:00:00,2024,2,28,14,2,0,17040,3.80,mid-peak,267528.0
2024-02-28 15:00:00,2024,2,28,15,2,0,17496,1.70,mid-peak,274687.2
2024-02-28 16:00:00,2024,2,28,16,2,0,18143,0.10,mid-peak,284845.1
2024-02-28 17:00:00,2024,2,28,17,2,0,18565,-0.80,on-peak,376869.5
2024-02-28 18:00:00,2024,2,28,18,2,0,18807,-2.70,on-peak,381782.1
2024-02-28 19:00:00,2024,2,28,19,2,0,18829,-3.40,off-peak,184524.2
2024-02-28 20:00:00,2024,2,28,20,2,0,18395,-3.50,off-peak,180271.0
2024-02-28 21:00:00,2024,2,28,21,2,0,17877,-3.60,off-peak,175194.6
2024-02-28 22:00:00,2024,2,28,22,2,0,16972,-4.00,off-peak,166325.6
2024-02-28 23:00:00,2024,2,28,23,2,0,16035,-4.10,off-peak,157143.0
2024-02-29 00:00:00,2024,2,29,0,3,0,15689,-4.30,off-peak,153752.2
2024-02-29 01:00:00,2024,2,29,1,3,0,15475,-4.40,off-peak,151655.0
2024-02-29 02:00:00,2024,2,29,2,3,0,15326,-4.80,off-peak,150194.8
2024-02-29 03:00:00,2024,2,29,3,3,0,15318,-5.20,off-peak,150116.4
2024-02-29 04:00:00,2024,2,29,4,3,0,15563,-5.30,off-peak,152517.4
2024-02-29 05:00:00,2024,2,29,5,3,0,16124,-5.50,off-peak,158015.2
2024-02-29 06:00:00,2024,2,29,6,3,0,17466,-5.80,off-peak,171166.8
2024-02-29 07:00:00,2024,2,29,7,3,0,18498,-5.90,on-peak,375509.4
2024-02-29 08:00:00,2024,2,29,8,3,0,18310,-5.40,on-peak,371693.0
2024-02-29 09:00:00,2024,2,29,9,3,0,17730,-4.10,on-peak,359919.0
2024-02-29 10:00:00,2024,2,29,10,3,0,17591,-3.60,on-peak,357097.3
2024-02-29 11:00:00,2024,2,29,11,3,0,17424,-5.20,mid-peak,273556.8
2024-02-29 12:00:00,2024,2,29,12,3,0,17357,-4.50,mid-peak,272504.9
2024-02-29 13:00:00,2024,2,29,13,3,0,17059,-3.20,mid-peak,267826.3
2024-02-29 14:00:00,2024,2,29,14,3,0,17066,-2.70,mid-peak,267936.2
2024-02-29 15:00:00,2024,2,29,15,3,0,17371,-2.20,mid-peak,272724.7
2024-02-29 16:00:00,2024,2,29,16,3,0,18431,-2.70,mid-peak,289366.7
2024-02-29 17:00:00,2024,2,29,17,3,0,19264,-2.90,on-peak,391059.2
2024-02-29 18:00:00,2024,2,29,18,3,0,19612,-3.50,on-peak,398123.6
2024-02-29 19:00:00,2024,2,29,19,3,0,19583,-3.70,off-peak,191913.4
2024-02-29 20:00:00,2024,2,29,20,3,0,19108,-3.60,off-peak,187258.4
2024-02-29 21:00:00,2024,2,29,21,3,0,18445,-3.60,off-peak,180761.0
2024-02-29 22:00:00,2024,2,29,22,3,0,17625,-3.40,off-peak,172725.0
2024-02-29 23:00:00,2024,2,29,23,3,0,16694,-3.00,off-peak,163601.2
2024-03-01 00:00:00,2024,3,1,0,4,0,16091,-2.90,off-peak,157691.8
2024-03-01 01:00:00,2024,3,1,1,4,0,15675,-2.40,off-peak,153615.0
2024-03-01 02:00:00,2024,3,1,2,4,0,15466,-2.80,off-peak,151566.8
2024-03-01 03:00:00,2024,3,1,3,4,0,15410,-2.30,off-peak,151018.0
2024-03-01 04:00:00,2024,3,1,4,4,0,15618,-1.80,off-peak,153056.4
2024-03-01 05:00:00,2024,3,1,5,4,0,16037,-1.40,off-peak,157162.6
2024-03-01 06:00:00,2024,3,1,6,4,0,17108,-1.00,off-peak,167658.4
2024-03-01 07:00:00,2024,3,1,7,4,0,17829,-0.60,on-peak,361928.7
2024-03-01 08:00:00,2024,3,1,8,4,0,17894,0.30,on-peak,363248.2
2024-03-01 09:00:00,2024,3,1,9,4,0,17262,2.00,on-peak,350418.6
2024-03-01 10:00:00,2024,3,1,10,4,0,16090,3.50,on-peak,326627.0
2024-03-01 11:00:00,2024,3,1,11,4,0,15882,5.00,mid-peak,249347.4
2024-03-01 12:00:00,2024,3,1,12,4,0,15755,6.00,mid-peak,247353.5
2024-03-01 13:00:00,2024,3,1,13,4,0,15629,7.00,mid-peak,245375.3
2024-03-01 14:00:00,2024,3,1,14,4,0,15374,8.30,mid-peak,241371.8
2024-03-01 15:00:00,2024,3,1,15,4,0,15932,7.70,mid-peak,250132.4
2024-03-01 16:00:00,2024,3,1,16,4,0,16720,7.80,mid-peak,262504.0
2024-03-01 17:00:00,2024,3,1,17,4,0,17414,7.50,on-peak,353504.2
2024-03-01 18:00:00,2024,3,1,18,4,0,17773,6.80,on-peak,360791.9
2024-03-01 19:00:00,2024,3,1,19,4,0,17413,4.50,off-peak,170647.4
2024-03-01 20:00:00,2024,3,1,20,4,0,16965,5.10,off-peak,166257.0
2024-03-01 21:00:00,2024,3,1,21,4,0,16719,5.40,off-peak,163846.2
2024-03-01 22:00:00,2024,3,1,22,4,0,15920,5.00,off-peak,156016.0
2024-03-01 23:00:00,2024,3,1,23,4,0,15020,4.70,off-peak,147196.0
2024-03-02 00:00:00,2024,3,2,0,5,1,14316,6.40,off-peak,140296.8
2024-03-02 01:00:00,2024,3,2,1,5,1,14002,7.00,off-peak,137219.6
2024-03-02 02:00:00,2024,3,2,2,5,1,13837,6.50,off-peak,135602.6
2024-03-02 03:00:00,2024,3,2,3,5,1,13867,6.20,off-peak,135896.6
2024-03-02 04:00:00,2024,3,2,4,5,1,13774,5.40,off-peak,134985.2
2024-03-02 05:00:00,2024,3,2,5,5,1,13942,6.00,off-peak,136631.6
2024-03-02 06:00:00,2024,3,2,6,5,1,14518,6.00,off-peak,142276.4
2024-03-02 07:00:00,2024,3,2,7,5,1,15215,5.90,off-peak,149107.0
2024-03-02 08:00:00,2024,3,2,8,5,1,15798,5.90,off-peak,154820.4
2024-03-02 09:00:00,2024,3,2,9,5,1,16402,5.50,off-peak,160739.6
2024-03-02 10:00:00,2024,3,2,10,5,1,16776,5.80,off-peak,164404.8
2024-03-02 11:00:00,2024,3,2,11,5,1,16832,5.60,off-peak,164953.6
2024-03-02 12:00:00,2024,3,2,12,5,1,16641,5.60,off-peak,163081.8
2024-03-02 13:00:00,2024,3,2,13,5,1,16325,5.50,off-peak,159985.0
2024-03-02 14:00:00,2024,3,2,14,5,1,15914,5.80,off-peak,155957.2
2024-03-02 15:00:00,2024,3,2,15,5,1,16192,6.40,off-peak,158681.6
2024-03-02 16:00:00,2024,3,2,16,5,1,16701,6.70,off-peak,163669.8
2024-03-02 17:00:00,2024,3,2,17,5,1,17031,6.20,off-peak,166903.8
2024-03-02 18:00:00,2024,3,2,18,5,1,17193,6.40,off-peak,168491.4
2024-03-02 19:00:00,2024,3,2,19,5,1,16746,6.20,off-peak,164110.8
2024-03-02 20:00:00,2024,3,2,20,5,1,16265,6.30,off-peak,159397.0
2024-03-02 21:00:00,2024,3,2,21,5,1,15892,6.20,off-peak,155741.6
2024-03-02 22:00:00,2024,3,2,22,5,1,15098,6.20,off-peak,147960.4
2024-03-02 23:00:00,2024,3,2,23,5,1,14300,6.20,off-peak,140140.0
2024-03-03 00:00:00,2024,3,3,0,6,1,13697,6.40,off-peak,134230.6
2024-03-03 01:00:00,2024,3,3,1,6,1,13384,6.60,off-peak,131163.2
2024-03-03 02:00:00,2024,3,3,2,6,1,12966,6.50,off-peak,127066.8
2024-03-03 03:00:00,2024,3,3,3,6,1,12936,6.50,off-peak,126772.8
2024-03-03 04:00:00,2024,3,3,4,6,1,12950,6.10,off-peak,126910.0
2024-03-03 05:00:00,2024,3,3,5,6,1,13330,6.00,off-peak,130634.0
2024-03-03 06:00:00,2024,3,3,6,6,1,13918,5.70,off-peak,136396.4
2024-03-03 07:00:00,2024,3,3,7,6,1,14436,5.90,off-peak,141472.8
2024-03-03 08:00:00,2024,3,3,8,6,1,14876,5.90,off-peak,145784.8
2024-03-03 09:00:00,2024,3,3,9,6,1,15472,5.70,off-peak,151625.6
2024-03-03 10:00:00,2024,3,3,10,6,1,15929,6.30,off-peak,156104.2
2024-03-03 11:00:00,2024,3,3,11,6,1,15747,6.90,off-peak,154320.6
2024-03-03 12:00:00,2024,3,3,12,6,1,15279,7.00,off-peak,149734.2
2024-03-03 13:00:00,2024,3,3,13,6,1,15210,7.00,off-peak,149058.0
2024-03-03 14:00:00,2024,3,3,14,6,1,15295,6.70,off-peak,149891.0
2024-03-03 15:00:00,2024,3,3,15,6,1,15483,6.90,off-peak,151733.4
2024-03-03 16:00:00,2024,3,3,16,6,1,15952,7.40,off-peak,156329.6
2024-03-03 17:00:00,2024,3,3,17,6,1,16600,7.40,off-peak,162680.0
2024-03-03 18:00:00,2024,3,3,18,6,1,16937,7.20,off-peak,165982.6
2024-03-03 19:00:00,2024,3,3,19,6,1,16597,6.90,off-peak,162650.6
2024-03-03 20:00:00,2024,3,3,20,6,1,16329,6.40,off-peak,160024.2
2024-03-03 21:00:00,2024,3,3,21,6,1,15859,6.00,off-peak,155418.2
2024-03-03 22:00:00,2024,3,3,22,6,1,14878,6.00,off-peak,145804.4
2024-03-03 23:00:00,2024,3,3,23,6,1,14093,5.40,off-peak,138111.4
2024-03-04 00:00:00,2024,3,4,0,0,0,13548,5.40,off-peak,132770.4
2024-03-04 01:00:00,2024,3,4,1,0,0,13390,5.70,off-peak,131222.0
2024-03-04 02:00:00,2024,3,4,2,0,0,13377,5.60,off-peak,131094.6
2024-03-04 03:00:00,2024,3,4,3,0,0,13192,5.90,off-peak,129281.6
2024-03-04 04:00:00,2024,3,4,4,0,0,13354,5.40,off-peak,130869.2
2024-03-04 05:00:00,2024,3,4,5,0,0,13986,5.20,off-peak,137062.8
2024-03-04 06:00:00,2024,3,4,6,0,0,15274,5.20,off-peak,149685.2
2024-03-04 07:00:00,2024,3,4,7,0,0,16433,5.20,on-peak,333589.9
2024-03-04 08:00:00,2024,3,4,8,0,0,16668,5.60,on-peak,338360.4
2024-03-04 09:00:00,2024,3,4,9,0,0,16306,6.00,on-peak,331011.8
2024-03-04 10:00:00,2024,3,4,10,0,0,15706,7.80,on-peak,318831.8
2024-03-04 11:00:00,2024,3,4,11,0,0,14796,8.90,mid-peak,232297.2
2024-03-04 12:00:00,2024,3,4,12,0,0,14446,10.20,mid-peak,226802.2
2024-03-04 13:00:00,2024,3,4,13,0,0,14445,11.80,mid-peak,226786.5
2024-03-04 14:00:00,2024,3,4,14,0,0,14468,12.70,mid-peak,227147.6
2024-03-04 15:00:00,2024,3,4,15,0,0,14818,13.90,mid-peak,232642.6
2024-03-04 16:00:00,2024,3,4,16,0,0,15765,13.20,mid-peak,247510.5
2024-03-04 17:00:00,2024,3,4,17,0,0,16418,13.40,on-peak,333285.4
2024-03-04 18:00:00,2024,3,4,18,0,0,16833,12.30,on-peak,341709.9
2024-03-04 19:00:00,2024,3,4,19,0,0,16569,11.80,off-peak,162376.2
2024-03-04 20:00:00,2024,3,4,20,0,0,16279,11.30,off-peak,159534.2
2024-03-04 21:00:00,2024,3,4,21,0,0,15542,10.60,off-peak,152311.6
2024-03-04 22:00:00,2024,3,4,22,0,0,14616,9.70,off-peak,143236.8
2024-03-04 23:00:00,2024,3,4,23,0,0,13815,9.60,off-peak,135387.0
2024-03-05 00:00:00,2024,3,5,0,1,0,13195,9.00,off-peak,129311.0
2024-03-05 01:00:00,2024,3,5,1,1,0,12866,10.80,off-peak,126086.8
2024-03-05 02:00:00,2024,3,5,2,1,0,12848,10.40,off-peak,125910.4
2024-03-05 03:00:00,2024,3,5,3,1,0,12721,10.70,off-peak,124665.8
2024-03-05 04:00:00,2024,3,5,4,1,0,12892,10.70,off-peak,126341.6
2024-03-05 05:00:00,2024,3,5,5,1,0,13526,11.20,off-peak,132554.8
